energy[au],time[s],kinetic,variance,acceptance_rate
0.35918614468159193,4.771,0.06829820119718495,0.01617936667459327,0.99645
0.25990293020229066,4.789,0.028139450355953315,0.007317462059320448,0.99422
0.30286511054975196,4.824,0.01727434834079704,0.007376819221320205,0.99364
0.3458090355454269,4.695,0.056382330310143336,0.025308655438973843,0.9957
0.2594737231209561,4.446,0.0531982716639955,0.005187826062722306,0.99544
