alpha,beta,energy-per-particle[au],time[s],variance
1.4,0.4,1.6600764404886528,13.907,3.807541424039842
1.3535208205792129,0.3628008917128052,1.6463268311100425,13.508,1.8047975338782916
1.3134153984670354,0.32486952166099464,1.6336960000923677,13.562,1.7361950589882316
1.2605863567718179,0.28182682351040333,1.6827365780432462,13.475,2.1833195940910883
1.2259873262138208,0.24020401635793567,1.6173129884316666,13.549,1.4081277386244881
1.1918491789178836,0.19436042709395956,1.5408417614556222,13.497,1.4202692143954199
1.1610983074761048,0.15326975994579492,1.5823492509743047,13.517,1.4090172803325043
1.133060651041202,0.1041615675298806,1.546637587826043,13.594,0.9525798607730724
1.1100743911480828,0.05561452877218129,1.5233599660819184,13.629,0.43419315341035514
1.0941179315553984,0.019067795848757056,1.5183536603375571,13.916,1.6750799193642987
1.078224018176863,-0.02348133829131488,1.514622588301604,13.591,0.6876652818716238
1.0678832545652324,-0.05745585720983556,1.5081562083703939,13.524,0.4555854848390126
1.0639573399824145,-0.0580083895966769,1.5111831590714524,13.708,0.8700671673501983
1.0660755596124567,0.008307566707305404,1.5064779939551414,13.565,1.3868835079361315
1.0524831477906655,-0.03169358657095774,1.5238346460067378,13.598,2.7506508233956595
1.0474347543172828,-0.04903034854820444,1.514565415457733,13.557,0.7318779189877436
1.0474282224911462,-0.022936024175735138,1.5053947488726518,13.86,0.5375526621170845
1.04617044181512,-0.02542098785934247,1.5267281129716344,13.626,1.9164122332899023
1.0395758696093198,-0.049595494674765886,1.5202998108203976,13.589,0.737495725658027
1.0356408286411583,-0.049881391145258795,1.527606647918071,13.581,1.840443859685859
1.0317770680243765,-0.049515107322989464,1.5150072152914724,13.541,0.5737153815663749
1.0312613737511367,-0.033383961488136264,1.5049788215214295,13.778,0.361133344252071
1.0288276019186287,-0.029880784315492164,1.5160705072930405,13.71,0.5356951778779759
1.0255744209528825,-0.04081300495155326,1.4992173064774608,13.531,0.8535968620828118
1.0212946214174419,-0.047899363487138094,1.5188551517926863,13.619,2.2382370491637342
1.0237628393113587,-0.013217001714070135,1.5267195973372316,13.524,1.3991049569044822
1.0178243052961675,-0.030746469496887634,1.5336310224032936,13.644,0.932070039849469
1.0160250729477547,-0.04556116290815841,1.494249663189878,13.819,0.48782619891481893
1.0163478722564823,-0.02885343158830957,1.501179857443507,13.592,0.6439222251728705
1.0143780885521159,-0.033559054925780145,1.5049130022354904,13.574,0.9922467084404243
1.007882639699293,-0.05321733842424067,1.5190574877594942,13.649,0.7814600453497746
1.0091531702363707,-0.0349441913281131,1.5099392278818016,13.623,0.5247767900459852
1.0101008450893563,-0.023527294217547706,1.49571300639603,13.531,0.6069292519919376
1.0063527407068713,-0.030051165507078686,1.5188647222665148,13.558,0.5793828607557963
1.0074499630060314,-0.023219865229069263,1.488209094679898,13.58,0.2656389157997392
1.004799968163915,-0.03193868076949646,1.52722729381428,13.89,0.9444739429025155
1.004520121043462,-0.03242679865947104,1.5176334949846466,13.512,1.2489290734481724
1.0021266607657202,-0.030231109538657968,1.5294681358863813,14.083,1.567467965257304
1.0076930233218897,-0.022130579675966693,1.5284021999036945,13.533,22.779584531223502
1.0055045687818314,-0.03859575420393814,1.5404409341744445,13.593,2.9244602499174572
1.0009087798513645,-0.05519360037771183,1.515818231802666,13.518,0.7872863549501918
1.0016747720579244,-0.03600696499917856,1.4998445780572043,13.52,0.337692744239666
1.0070743448580903,-0.005518923013107871,1.5411537941099944,13.584,1.1108429818703982
1.0023823682141488,-0.02201323494877287,1.5058339201710302,13.518,0.48204705332032205
1.0034381080619064,-0.015779540356469616,1.5218072963999185,13.965,0.7531694296882936
1.0022302890287924,-0.018118224145132058,1.4996770906041932,13.551,0.39138111876901505
1.001539632877822,-0.017893598326372707,1.5252464205861063,13.813,0.5884476617194405
1.0061732106299603,0.007225496367328287,1.5055571200003646,13.605,0.36868916527076223
1.001389151112331,-0.0067837755408292864,1.5227115914197957,13.638,1.000310179304984
0.9956388424301408,-0.02784626656122026,1.517652151623061,13.49,0.7846776348002926
0.9982881629882858,-0.017209270280882698,1.4769757653911169,13.643,0.3947989637483218
0.9984468647210231,-0.02086690866981386,1.5255098620302139,13.857,0.7803868089275543
0.9952465636167122,-0.03698893842381758,1.5146424521971165,13.648,1.3074321150492239
0.9936866956105845,-0.04058292907749209,1.498105876219163,13.639,0.9834051910214665
0.9921722419831213,-0.03625055705215413,1.5096427088305917,13.545,0.2741488355010411
1.0024800550847355,0.014856309677141369,1.5047286034314145,13.581,0.720906034901633
0.9974229677808739,-0.0040500551896848515,1.5217749877628959,13.55,0.9499078949716289
0.9940665803784968,-0.02172727124114969,1.49527416568852,13.548,0.33511597449117936
0.9989545682200577,0.0034880158979335198,1.5076722009659795,13.562,0.8718495038871605
0.9971262466546742,-0.011270208117763632,1.4968079965273955,13.547,0.3299703705834709
