alpha,beta,energy-per-particle[au],time[s],variance
0.4,1,1.6857848179665083,14.747,1.184144124017683
0.5243646691941337,1.0042586284747508,1.5902485806572537,14.37,1.0109859456652632
0.5857085133152018,1.0043775311258107,1.6250313105989767,14.832,1.6622256278280716
0.6231431647569194,1.0006083142503697,1.5398684784576353,14.55,1.0293564570106888
0.6477119071274131,0.9973911582825342,1.6456807814973673,14.77,1.6044047912252761
0.7082755073448053,0.9948819096059862,1.5513520283160427,15.246,1.5655088810561644
0.7200642743735577,0.9891492626120633,1.586811202604777,13.909,1.6865319284368958
0.7535664715060062,0.9842155530652438,1.5147350472196766,13.977,1.5887984011780372
0.7572647849613707,0.9786708334346665,1.5305909096818022,13.789,1.5394146134668656
0.7565541680335028,0.9720766260934414,1.5627248733951697,13.874,1.1028619131481836
0.7803672427273557,0.9663981978169685,1.553148733755766,13.672,1.2921429404541893
0.7842316927493422,0.960267006159442,1.6188895690901828,13.805,1.698340806907014
0.7940424002488621,0.9523003708784258,1.5466971116534243,13.645,1.521339785951298
0.7988011508236592,0.9450146301554364,1.5215251550956257,13.98,1.076047352083041
0.8000342936156319,0.9387432727657526,1.5582924694597469,13.829,2.2195324652877435
0.794681626791491,0.9315056181347819,2.3032968129652827,13.728,413154.02901973313
0.7273949858982106,0.8737064664590397,1.5409366294260793,13.716,0.7939360475770769
0.7481176495214158,0.8694485845225953,1.5310183508338804,13.813,1.8246899857981287
0.7524180946490773,0.8630555891773886,1.5870288426179138,13.679,1.6634273181142376
0.7683242127067063,0.8555879152825759,1.5590842367721764,13.657,1.2824078177004008
0.7891200760579842,0.8487336993267564,1.5871092841306402,13.6,1.8246035862264574
0.7949850049200597,0.8396843845770123,1.541603999318752,13.887,1.384982745773554
0.793822913936551,0.8325543735068646,1.5704838187723178,14.006,1.484405224541856
0.7929958102795468,0.8230353761907966,1.5571449520892537,13.656,3.3810808520942555
0.7956307122447729,0.8134078122752166,1.5520911971785414,13.754,2.694123800959458
0.7961397129608367,0.8046155881180718,1.5214762784951543,13.711,0.7158445163566096
0.7961721863476717,0.7976367211675285,1.5007172499318677,13.852,0.7011713500891048
0.797420920975863,0.79189412319867,1.5455764924802937,14.25,1.0172097960102544
0.7936870512452973,0.7836465058598248,1.4942635283936527,13.561,0.23441402451604532
0.8125333875552413,0.7816979933587327,1.5353557607439339,13.646,2.166954399563952
0.8053708431091582,0.7723473105550448,1.6120819568000986,14.118,3.3088721912330428
0.7976920361133348,0.7620831201798185,1.524203718125278,13.614,0.7477534516768589
0.8072032471252724,0.7566114292186125,1.5936773141244134,13.649,1.2698772346502771
0.8057159295964584,0.7468252465994045,1.52055637178278,13.663,3.0902018910122813
0.8068533313151351,0.7394620077394272,1.5528935199861709,13.7,0.9413633427137995
0.8140526411070474,0.7323097191828661,1.5522326976350653,13.666,0.9581914487555991
0.820006937946425,0.7239297682324206,1.5744505925201209,13.568,1.276529313635649
0.820489444860403,0.7135170246413503,1.556754945893937,13.567,6.572155527958641
0.8221303721455366,0.7013349231426114,1.5383725421974772,13.805,1.31822711107883
0.8137605373177067,0.691343267086222,1.5495274784581037,13.941,1.9618017159199894
0.814901459706364,0.6816969718243576,1.534717448185379,13.657,1.5924738226109412
0.8203216593461274,0.6732541922326231,1.4794872462407351,13.545,0.5930907608034204
0.8190853946268175,0.6666305697322141,1.5084430406140952,13.561,0.8688783463577554
0.8133184992933853,0.6579647331801517,1.5421885564837752,13.594,1.3447421849104852
0.806090301952597,0.6474568608268295,1.5270527268153435,13.899,0.6424760604489848
0.8159963002688504,0.639906230033157,1.5194957713613781,13.674,1.0529145443496173
0.8208348284470718,0.6308221918937771,1.5378147767742747,13.67,1.1498556941480675
0.8235954390324727,0.6223095844265383,1.6005223559223836,13.579,2.5461938821188
0.8264642260860859,0.6104314891658239,1.5442130717279374,13.897,9.74775364916831
0.8252443056772749,0.5988943012527398,1.5868353393854926,13.55,2.082900283809275
0.8323205875230231,0.5849711023001303,1.5454569456905882,13.516,1.3413213575046967
0.8317915742212041,0.5742900939094364,1.5082022277152043,13.511,0.5950794041121164
0.8311804457292237,0.5659018093491955,1.5176409858425657,13.615,1.3118435542898776
0.8234463219194574,0.5544313989328035,1.5350515587174214,13.522,0.7073937998678055
0.8242700719840064,0.5431804287535501,1.4897262723431417,13.53,0.45052465610747205
0.8321041320421538,0.536797801420216,1.538356599411294,13.552,1.6348130318271803
0.8240354738217122,0.5234881537681151,1.5225265792733043,13.594,1.471675598203941
0.8213930330893185,0.5118493747410621,1.5340321606322382,13.859,0.985704649220315
0.8297529090915218,0.5032218079805172,1.5105696975364007,13.633,0.3694223705482944
0.8370093988732357,0.49608927631516186,1.5549156361307483,13.632,3.749735690624915
0.8308670678852204,0.48031532637653673,1.504607811860896,13.594,0.5104221528566288
0.8321532475554386,0.47099454619289327,1.5049313179895076,13.698,0.5093566318591876
0.8390993777945069,0.4631210391174237,1.5273605217423376,13.563,0.8896611394277834
0.8412185958615693,0.4504444444138326,1.5184516093665232,13.777,0.8347291211598584
0.837704706109568,0.4377059156971899,1.5417129655219668,13.573,2.0317341873691817
0.8291561243873701,0.4223958778028071,1.50508858701582,13.91,1.0700115946115325
0.8303359561597895,0.41327577688276085,1.5779827157025923,13.715,1.4228625639796846
0.839220548068903,0.3981117712335415,1.5023097557121885,13.651,0.6921345781365744
0.8395834806103952,0.3879607693524786,1.5212968901514965,13.731,0.779146050754262
0.8498755398534827,0.38176609304373293,1.527117617187673,13.738,1.7321060130378712
0.850660750071664,0.3656177797097265,1.5095713007953173,13.67,2.0718361388995152
0.8528970430491011,0.3522851738642875,1.5137139436868903,13.65,0.5903177032331435
0.8549067249177208,0.3401892339120487,1.5188691213978545,14.239,0.9697161045822504
0.8476124833733488,0.32411915959550885,1.508911268723306,13.807,1.3960104985772634
0.8511168705489983,0.3152332059847632,1.5082146506633398,14.344,1.348794071590147
0.8515954185198066,0.3031411536408872,1.5551755264021208,13.576,1.028085835020427
0.8538885622225254,0.2866798128018799,1.4948549215189744,13.599,0.7483206279191688
0.8535093385823385,0.2742732123034454,1.5104104782678118,13.663,0.5538213413738813
0.8642239175702581,0.263877941469548,1.5447533087062029,13.664,1.2342969735338745
0.8668130619404095,0.24521609158823338,1.5096713818546832,13.705,0.7932380544333917
0.8662682754264028,0.22998760198049706,1.539489381228167,13.739,0.8867134347258929
0.8693337160954818,0.21474687459028935,1.5199462985610799,13.564,4.194365411085164
0.8677065077893588,0.19617857617176593,1.5029206867928535,13.645,0.5065307367761118
0.8678812236421029,0.18150729886910352,1.5225218492999095,14.384,0.2628351128653712
0.8813724623258766,0.17861358863400126,1.5094060605353203,13.623,0.6438105711051954
0.8833104722547362,0.1629742137982151,1.5238714653448602,13.811,0.5254904265014115
0.8886956726108128,0.14967136007847992,1.510247461745039,13.553,0.8484025321044957
0.8915623983648929,0.13617767186479826,1.5068036126703832,13.581,0.5965159240725644
0.8948473624368717,0.1271784160679167,1.5403258599378205,13.565,0.9521861272993881
0.8920184084701431,0.10692122511230931,1.5328993065098058,13.579,1.1304895908750439
0.8911533732030626,0.08855052260186697,1.505608119857696,13.673,0.3511789330378612
0.8964140001603201,0.08759875193800395,1.513925501604419,13.629,1.2344827503532834
0.9012121786794228,0.07630334979938443,1.524538911870391,14.032,1.0438490224953405
