alpha,beta,energy-per-particle[au],time[s],variance
1,1.8,1.625973293662259,18.03,2.8895559057495177
0.9699093313582772,1.795535131140866,1.590995180741113,18.392,2.327987537656421
0.9463534251966661,1.7914052363195767,1.5429973146823763,17.924,2.0116152216233125
0.9212029968430501,1.7879111516119055,1.6057585635931089,18.749,2.271848832108226
0.8996314585769064,1.7834800812550662,1.5768831631294353,14.182,2.6201937867865652
0.8799602580639339,1.7793759763669967,1.576392890265925,13.67,5.128918806429175
0.8623631295977322,1.7754555030351693,1.5560389363073,13.705,1.6494203985973588
0.8480490891171396,1.7717352644862847,1.6093519978662638,13.819,5.963963069351763
0.8315908063711133,1.7676194817235866,1.5542115992970444,13.675,3.2169980969555887
0.8199093902539857,1.7644276216997383,1.552424630850078,13.718,1.5677660524635577
0.8114504625897548,1.7610517040225182,1.5065573593943713,13.726,1.0224134331304775
0.806575150372637,1.758489698034609,1.5654556678525848,13.757,2.341453782448962
0.7971760862090091,1.7547583124121464,1.5426209407864566,13.732,34.95863072352702
0.7837528210353731,1.751198056116136,1.5527978327585832,13.616,1.3402107761616406
0.7852892159801584,1.7484158451050493,1.5895478565764911,13.599,2.726138707248653
0.7784135172480693,1.7446207739953608,1.555055964294983,13.754,1.7626693891456764
0.7768524372305406,1.741421234054974,1.5957079568552779,13.741,1.8753426752592368
0.7737308297402582,1.7380059664515155,1.5014090607188912,13.654,0.636731237941385
0.7861973113030355,1.7363939838772167,1.6052870599187317,13.638,2.2281016310385997
0.796502438129301,1.7327548498743142,1.5650381366015624,13.685,2.006710151938396
0.7866622327662747,1.7291343480335468,1.571532611654707,13.822,1.873606534940171
0.7875169782121769,1.7254289076447067,1.5735851509550383,13.77,1.6881122257149617
0.7852021233443113,1.7222132124529268,1.523585838184324,13.631,0.8778913724984765
0.7855148692410969,1.719798940049538,1.5522826514105994,13.691,1.7848750047192148
0.7845831595497693,1.716848880927467,1.5718149165581001,13.771,1.5969500877568787
0.7906214508699759,1.7140894883327078,1.6241890283824176,13.655,1.61889385722594
0.8005028402942808,1.7103349563911179,1.5306327841763023,13.812,1.018939303132715
0.7985194399148959,1.7075610064625732,1.522622768842224,13.657,1.1791397389268727
0.7971851644331766,1.7045630407597852,1.5080587162254595,13.664,1.308764099651194
0.7931445595409559,1.7014059151346086,1.5613097464537447,13.826,1.2404483330756175
0.7944638662985083,1.6983649108931695,1.553280440680783,13.669,1.543280447988705
0.799828568549368,1.6953110846850001,1.5638154945562444,13.693,1.8155145585921453
0.8000789070213368,1.6916124348375305,1.5487473865197994,13.674,1.8911513372748292
0.793196544996435,1.6877808681463788,1.5534876261781312,13.872,2.1016485700781242
0.7853487775890169,1.684049458367484,1.588699381332258,13.729,5.543004672012817
0.7797962666158774,1.6798278901260577,1.5720926042006764,13.591,51.722633677797646
0.7747006176264153,1.6761480132766076,1.5748713622699508,13.691,2.0446036946459394
0.7780577854533995,1.6727517922031536,1.562192752953112,13.745,1.775565492296769
0.7826902691155219,1.6697143400530812,1.5208317282419015,13.68,1.2249776846245712
0.7802466173046768,1.6668262238271556,1.5719143126069306,13.645,1.9893281091624253
0.7777731312853491,1.6630728726248687,1.5829117654092026,13.601,1.4963858442753928
0.7770266218046449,1.6598805204045486,1.5919817277658526,13.634,1.9535063666068773
0.7813380047420069,1.6563741991976728,1.5544875901322848,13.84,1.0569086357574324
0.7911056498583077,1.6534047783414854,1.6243448794092978,13.698,3.539604023673604
0.7911488766472826,1.648249048017773,1.49180383750703,13.667,0.5163181542413469
0.7996154375608622,1.6461891923822758,1.5918545768597745,13.711,45.45396863119868
0.7894627440460484,1.6414176000017804,1.5433703758911113,13.864,1.792616324857395
0.7880732357929514,1.6384029867873224,1.5724256935642529,13.661,1.4451581386547705
0.7854410835872574,1.6348062151961835,1.5636051529525983,13.737,22.58623018268529
0.788938662606998,1.6313467063906728,1.5569688985092487,13.673,1.4239248980724106
0.7923045760937811,1.627870508887109,1.5234220720752458,13.633,0.9979927299181135
0.8038701885151149,1.625321279504009,1.627708169035567,13.878,4.002271021757261
0.8036642400378334,1.6206866809733167,1.5450909236952888,13.735,0.8957404582465873
0.8065585939223284,1.6176695485846508,1.5916897197319126,13.771,2.790286696219983
0.7968396018111784,1.6132060764831309,1.5624819726309593,13.836,1.7019054086188152
0.7892594097157336,1.609514189741058,1.5290452695620413,13.898,3.374720923093932
0.7860158927947695,1.6060663665872796,1.5286428903914326,13.655,0.6917113650121784
0.7942251641492395,1.6036528194950452,1.5802076972929229,13.633,1.5671205713901681
0.8007955350955872,1.6003246358738568,1.6015753224674658,13.662,2.2491810385328836
