alpha,beta,energy-per-particle[au],time[s],variance
1.2,1.2,1.647650234341949,13.626,2.065156911647037
1.1648270366526285,1.1908538927590484,1.6901040829909357,14.149,2.3848071501804498
1.1364617734432019,1.1821386960615858,1.6269175478287154,13.429,3.178726650194996
1.100040577180186,1.1736086133461594,1.5793631205610834,13.466,1.4148268745454384
1.0707674542082501,1.1656529155127173,1.63065039779628,13.566,2.2994323658461706
1.0396108251659808,1.156332094315666,1.6453445973908771,14.209,2.564785216586621
1.0068374839248764,1.1469606180621263,1.6216415219601041,13.517,8.089336223929578
0.9747669016370212,1.137717758741374,1.5869754779529297,13.603,2.1026263788501804
0.9573409599804407,1.130490266118423,1.5906334577497243,18.096,1.7812403638443488
0.933567329340433,1.1224119297512583,1.5778980052992946,14.162,2.5790413143218203
0.9137733771821187,1.1143795040607367,1.573261310790743,14.157,4.027150670428028
0.8968651671632594,1.1065016860735455,1.563389720372566,14.226,1.7454897703288896
0.8762493855363669,1.0986041888415221,1.6044832239732363,14.715,3.2424398564956487
0.8573923658873983,1.0895036261395887,1.58823012443202,14.497,2.952728024683932
0.8440816246312028,1.0813210890611868,1.5608304295139404,13.929,1.0651308376560458
0.8349051022912521,1.074668713403641,1.5930181442886395,13.681,2.950279176863793
0.825945572474345,1.06680559366707,1.571238066930511,14.531,7.352172918251506
0.8229165336045207,1.0587629656739603,1.607400707782615,14.013,1.9044356806048697
0.809993846501896,1.0504591815471567,1.5724518134113632,14.014,1.5227953450105183
0.8033532828554114,1.043822561603172,1.5860718071933273,14.604,5.300059036149927
0.8024774330131198,1.0365591313209899,1.5626831408171797,14.503,2.272064341933074
0.803726926418255,1.0294220289368923,1.5152305376596162,13.767,1.025668496570784
0.8058132940966953,1.0238837006154775,1.5274699815909218,13.877,1.0030103387910625
0.8150166259800617,1.0191364133222627,1.5222924156556852,13.722,0.8919874814691173
0.8210474944932226,1.0151296246885988,1.5315317005396736,13.781,1.461058605294216
0.8221200973696134,1.0087572770871822,1.5597816405377523,14.234,1.3804300191418744
0.8145966568168218,1.001253436420759,1.5461370903091656,15.577,0.9470723698639691
0.8128672327362243,0.9947529179872112,1.5418103952170803,18.189,1.6290958004500133
0.8098367231672734,0.9879611386812176,1.4976169988643853,14.204,0.9476822514240055
0.8141605049106346,0.9839959458075688,1.5278342262906242,14.808,0.5600036880356818
0.8179491648286183,0.979019874843678,1.505740017927143,14.618,0.5868264684069882
0.8237382349061473,0.9744087151740647,1.5917852287383687,14.026,2.274793484023988
0.8320196827743659,0.9670303688411671,1.5150983696004086,14.295,2.250976628678538
0.8212844711348913,0.960490897810564,1.5243134991730565,14.2,1.8352882226054614
0.8195698085565496,0.9541528189176256,1.5443012076530998,14.132,0.8966303108500053
0.8196509039726333,0.9480524342976785,1.6067870986007053,18.505,144.87745877039157
0.8239619804404011,0.9392156983754955,1.550134622977602,21.411,1.7582238163167396
0.8261524572092295,0.9325024709418045,1.5240359858279189,16.936,1.3044742561736609
0.8161380178213079,0.9245081665659897,1.5434815946370375,18.449,2.0898228045824467
0.8165899125950717,0.9179110087573268,1.5644935200805337,18.619,1.0644851091923027
0.8144478532542776,0.9095207525957597,1.4893991786106926,14.014,0.5411325161657086
0.8199685704697133,0.9052906387449436,1.5595991301636858,13.926,1.925267187273409
0.8100787219693975,0.8969095053660738,1.5317361773514409,13.685,1.048627024691731
0.8126946490008344,0.8902044668168385,1.5577212373400822,13.695,0.9437207544620776
0.8228802893586074,0.8829475236243804,1.5535654953258808,13.753,1.3600062987736568
0.8270161806768731,0.876117613193193,1.5963826684674423,13.981,1.8320986750773525
0.816297464234742,0.8656650765695196,1.569022236131605,14.222,2.6057334140830495
0.8103487366019242,0.8559865544802816,1.5314887037190292,13.819,0.9887869094656168
0.8061341011384173,0.8483507042470565,1.577429348797394,13.751,1.11195624479201
0.8135905282729645,0.8413309344609552,1.578958883899008,13.72,1.9343303719851903
0.8124255489878884,0.8317725512505068,1.5595542151446855,15.662,1.1768824824782627
0.8056778550718374,0.8230440220631957,1.5391200423917577,18.179,0.6999810184213526
0.8078268941893707,0.8163146654659251,1.5646985184922255,15.855,3.4920622900695157
0.8140096830532993,0.8084006428032903,1.5319336558811938,13.995,2.756756616436409
0.8111467023223214,0.7998305593569283,1.5350663349584137,13.746,1.2119243499233754
0.803021332041271,0.7911376272529327,1.5454215456229021,14.053,1.546616565808577
0.7964560665877941,0.7816841392893512,1.5316361580239344,13.713,1.3244289042327484
0.8028406062462425,0.7743813048869436,1.5209676737663496,13.727,0.6313364438065747
0.809084006768308,0.76846956215973,1.5746658307687325,13.927,3.1882776397421733
0.8043455679831203,0.7583202520438379,1.578214453421073,13.662,1.5908002879430008
0.8001629221487817,0.7480813313555104,1.5386919202705232,13.665,1.2486500053161986
0.809680433784702,0.7410759448088967,1.5533056794259812,13.707,2.0928421525761305
0.8113176513139804,0.7321159581000054,1.5456447391595642,13.922,1.1406851300843144
0.8048887686136609,0.7220700255861886,1.5501317539478396,13.663,3.804773779297129
0.8069759878910746,0.7134196077777614,1.5785152580187345,13.725,1.5807669275586953
0.8113289050517013,0.7028182794981233,1.5350350505243129,13.753,1.4281122884460462
0.8058120012234381,0.6930182263370668,1.5117536706214452,13.773,0.8973688386070915
0.8045418466992209,0.6852777969973257,1.54456477583267,13.9,1.5250150966948457
0.8004279489801059,0.6747150672245417,1.533449819834799,13.679,0.7626334933445289
0.8088789310018172,0.6675954951197944,1.5748297445414994,13.767,2.1524296977452675
0.8062964785696918,0.6561639801273105,1.5199114036122816,14.505,0.8833518165325991
0.8113341090767675,0.6491321562435012,1.5487009674059302,18.852,1.4658328471570332
0.8160315526597371,0.6387107551021299,1.5348147805641663,17.041,1.5101821489022456
0.8181109979133683,0.6303943444635219,1.5543009875789031,13.825,1.2088321476321688
0.8148535704059506,0.6186411998928079,1.5274066187395154,13.784,1.232667980743912
0.8156926582837549,0.6099429500768717,1.569639549214119,13.874,1.2316780558653377
0.8192894211565571,0.5995241277515719,1.543911336728996,13.88,2.080738340552376
0.8183597172691467,0.587398395429276,1.5355530403441044,14.525,1.6114687703687096
0.8177509507047579,0.5774701383432391,1.5251851545464181,13.625,0.8025817656384184
0.8232389166227575,0.568619501730573,1.5455805686295934,13.91,5.771854630199828
