alpha,beta,energy-per-particle[au],time[s],variance
0.8,1,1.5388110326960707,13.648,2.027876765520661
0.7945860464926405,0.9926677830688175,1.5501278671718413,13.701,1.2411494415386048
0.8089247015658521,0.9859313523464429,1.561588220577621,13.613,1.9379842767227373
0.8150938436746492,0.9794187831112923,1.5700098086575132,13.523,2.7465080741976617
0.8174946041369877,0.9727680030315461,1.5034517013206592,13.68,1.5089569986998175
0.8117632497728138,0.9666646672237256,1.5416817309573079,14.015,1.219123885372058
0.8038137607863631,0.9591157898037384,1.515266326804238,13.931,0.8978709674233354
0.8027225560836669,0.9530274677221716,1.51937416746655,13.523,0.6616659206005551
0.8041426685381741,0.9475004146090904,1.5593887520118868,13.569,1.9051952816320732
0.8055616582596816,0.9407282592239898,1.5671607266787182,13.607,2.288538426970808
0.8030141736405666,0.9326984342116943,1.52150141997257,13.539,0.8846434537221946
0.801876084268775,0.9268627310806833,1.550054057879998,13.545,1.1881623090037667
0.812227028551355,0.9200095005102047,1.5633141209549184,13.593,1.7643835750082228
0.8123844733325067,0.9133563083027703,1.5575423354394817,13.569,0.9996207438363633
0.8100028872385725,0.906227439222109,1.5449165173610864,13.688,7.707338125180279
0.8122637607986769,0.8983448918385701,1.5282517351471276,13.805,0.7766516158796879
0.8159223874219499,0.8924273857340691,1.5656391433927095,13.61,1.435831918204311
0.8137774291292442,0.8846255709337321,1.532878417105386,13.862,0.8224424658219416
0.8212530757295856,0.8780329540791091,1.5758797005562102,13.582,2.286957539712132
0.8111428685738875,0.8685249109100196,1.5396941402459483,13.682,1.944495079163028
0.813884232144103,0.8616311631214967,1.5744498977591317,13.521,1.0961476521628182
0.8163162186027512,0.8540992797831575,1.5451258503943992,13.574,1.0860293065822884
0.8088758613196649,0.8461733755814388,1.5026221036193868,13.488,1.1452575142004466
0.8058593592736356,0.8386041423859052,1.5092217041314302,13.675,0.9193099455047253
0.8107083939923698,0.832362028694252,1.5955871339254484,13.768,5.304583390013894
0.8088124704162686,0.8223414102961208,1.548755357558372,13.611,0.6665320793626286
0.8208479689254794,0.816188944199673,1.5598464049413607,13.539,1.5982313392439327
0.8159805414184238,0.8071368623532647,1.5136279995335862,13.488,0.7792200837312944
0.8202093364084541,0.8006470318854335,1.5143398179065444,13.505,1.2288045830367391
0.8182270477072625,0.7941541691800673,1.5439730117154178,13.5,2.4341344467351647
0.8156062363957025,0.7852608928063636,1.6091739287827147,13.61,1.9421150752507934
0.8222601882496566,0.7743747944620577,1.540417538704166,13.48,0.9955111774860175
0.8229239796656865,0.7655062277893339,1.5312227678585526,13.553,1.3607073270945413
0.8204804633284072,0.7567695826413743,1.5691122065922263,13.768,1.5494149208442671
0.8266302502961991,0.746337401420265,1.5440540996914809,13.568,1.4377590395193796
0.8299266566120256,0.7385943559487657,1.583813082587263,13.54,2.4223836111721244
0.8320025277797318,0.7272936594589549,1.5698161177684042,13.528,1.1260856575634826
0.8256648516602516,0.7170513858638448,1.5505558214193564,13.502,1.2393107443650546
0.8196244750937097,0.707251302387113,1.5748077234222007,13.497,0.8341481557117092
0.8241652434129091,0.6980340976828655,1.542127869895914,13.578,1.7515177685983225
0.8262602902768784,0.6884899398918694,1.593435928125788,13.613,9.449656609961933
0.82149133858122,0.6765131600829852,1.5042527109698483,13.83,1.3895530779380003
0.8186732318292894,0.6686776060507249,1.5489280688848621,13.492,2.0073421968057605
0.8171671739748719,0.6588960969949298,1.539856574727276,13.626,1.2385657190534012
0.8192076027021529,0.6477637491851557,1.588291901984236,13.494,2.5620057863396823
0.8178711392483282,0.6361158959371375,1.5115091545162467,13.612,0.7537202863393908
0.8154214127110591,0.6273787350372152,1.5697870778384153,13.654,17.92681475318325
0.8043258659784098,0.6138808037412049,1.546987191832066,13.526,0.6864760719956635
0.8153804059848515,0.6062507126462883,1.563400402862401,13.49,1.245483593427176
0.8220207727228712,0.5961144173034157,1.5122923969486148,13.562,0.8878333070043674
0.8228158448562957,0.5853844016329433,1.5233176851486034,13.733,2.795687032179229
0.8258127731243383,0.5764423202950427,1.5483200454085853,13.458,1.3587370345585494
0.8263723890724141,0.5641885846482291,1.5327474750020667,13.648,1.4312851649880205
0.8237862501007983,0.5539471002582661,1.544166101292625,13.494,0.807176988847031
