alpha,beta,energy-per-particle[au],time[s],variance
1,1.6,1.5713976115276684,13.543,1.1900192407267234
0.9805118269102007,1.595699781423466,1.613607117392173,13.741,2.7189532230047355
0.9515878892918513,1.5903108894876326,1.5733128595842418,13.493,1.9689204889410092
0.9367850355208381,1.5859793251441918,1.5849709514479051,13.637,6.42547340863587
0.9145397357582131,1.5815063225507724,1.5267792871939982,13.58,1.0029537885948479
0.896849658980866,1.5776474806724552,1.5622861039961151,13.537,1.60898872750799
0.8735489080787263,1.572743428394486,1.5692627692514955,13.473,2.279659493848028
0.8599875832510014,1.5682454462921085,1.5967607112103899,13.578,2.1842574783730306
0.8460305075046785,1.5632300758529478,1.5472545789383207,13.608,1.4051129335809893
0.8359040770037343,1.5592807144021106,1.613289393266931,13.742,1.7295289541083463
0.8277848702716117,1.5547295294418608,1.5065675769154763,13.442,0.6953485647903594
0.8201760614213731,1.5518009292847108,1.5969070585974139,13.485,2.668593799057268
0.810930335280643,1.5471193594527508,1.5774721644519183,13.594,1.9426743348069841
0.8020774001154211,1.5429635736084575,1.5625637023914454,13.513,2.1879544649406153
0.8044298325232273,1.539171741443257,1.5374782818516022,13.489,1.8125770786006292
0.8019561395014557,1.535756586442868,1.560061859255182,13.492,3.5285982963707063
0.7979698262960836,1.5325805555050271,1.5465382550561066,13.524,1.324987582038025
0.7903676250641399,1.5289083243596386,1.5233677018395517,13.648,1.358011643469247
0.7882125151956066,1.5256003076903977,1.5668440634021192,13.874,1.8154723033221174
0.7765436382278665,1.521307518378133,1.6201588121623607,13.479,6.3563988111340635
0.7799363604937452,1.5163315987441177,1.5545333111896824,13.543,1.734107083159957
0.7823572429320699,1.512524800748609,1.5189652370567164,13.639,1.3645881720475934
0.7815989272130514,1.5091779572339943,1.5387269256442158,13.498,0.9962702467977937
0.7864577042789939,1.5058771983458246,1.5208786977341366,14.252,1.3772590621342804
0.783541707247585,1.5027125559493804,1.5389702525274358,13.53,1.2641173195921134
0.7743954012385408,1.4985986442466173,1.5595113194451127,13.517,1.265221289571583
0.7748372898692268,1.494747202749457,1.5799991784173288,13.652,2.2429241433938607
0.7821163331632048,1.4905554454247163,1.5555672938328842,13.655,2.04241399039649
0.7777192446711114,1.4863929334144135,1.525990952209609,13.478,1.829654437577359
0.7715376055938309,1.4824602344971518,1.529550555681959,13.744,0.47938673926183384
0.7759943068553051,1.480023414726969,1.5025197621919737,13.588,1.2911496782706102
0.7797347883214458,1.477443688395575,1.5486276617413726,13.505,16.712545808296053
0.770271991697086,1.4727648041447325,1.551044872465919,13.471,0.9312853750771133
0.7736967459285342,1.4696545919199402,1.5587088410770646,13.549,1.4650480474222185
0.763055863176261,1.4652156127591114,1.5572031910556252,13.532,1.1265073530339809
0.7662751077214454,1.4613547463392338,1.5318061603687756,13.574,1.1120903430006486
0.7697726477375664,1.4578384039205405,1.5239112264240324,13.759,1.4266871647693797
0.7811504227356367,1.454880030935622,1.6010674808503313,13.468,2.373916219428411
0.7823686194941953,1.4502757162197175,1.6047604755530764,13.53,1.7736627868608075
0.7944753223028362,1.4457939577127075,1.5433781870682968,13.559,2.14153643753955
0.8082618129276458,1.4427640331152,1.5749045171344636,13.597,1.8591471364078416
0.804783456461159,1.4380626026806926,1.5782677667730058,13.472,2.6700087955617526
0.806524133405539,1.4337873416946894,1.5668375973427011,13.519,1.1908891513963145
0.7976628589943251,1.4296049440671101,1.553816409614664,13.522,2.036640866190952
