alpha,beta,energy-per-particle[au],time[s],variance
0.5,0.5,0.2253001894701536,12.863,0.008556330384920263
0.5025920526853082,0.4975486431357503,0.26584276164975457,12.334,0.132915042739771
0.49716407568845405,0.4851278882070038,0.2821078317342771,13.35,0.046043663992940576
0.49734375025395433,0.4735095144238296,0.23662367884348504,12.338,0.005804190926319119
0.5033949093447103,0.47335805734819564,0.2723012165581351,11.796,0.20668243690964944
0.49594196609368224,0.4560510176543363,0.2798292759403649,11.88,0.032277576149420284
0.5121945422876549,0.44646403582506333,0.2733999404650479,11.151,0.12271243407363425
0.5148246533453875,0.43034500510367957,0.21798143028198017,11.695,0.005927434837492279
0.5164483726651121,0.4283680970577923,0.24372404623918406,11.489,0.015866425119391236
0.5174425224220893,0.4215217552915745,0.2304035580093211,12.64,0.009712244724430663
0.5335165003314613,0.42445547121262583,0.2660793741375804,12.311,0.016009842663625873
0.5417812226031808,0.42097363156349304,0.2640389739287033,12.142,0.1525130070696208
0.5389519981627972,0.4065770654577919,0.250365475202835,12.188,0.04021492219672229
0.5446575136779468,0.392617181082139,0.245214892633969,12.103,0.043254076235602124
0.5403325849168318,0.37935379574734746,0.2350887195256923,12.421,0.016013765757593695
0.5457111340603515,0.37473544959066585,0.22343364754009912,12.369,0.008146090064191397
0.5477034524962298,0.3693851389505606,0.23906203320456262,12.413,0.1404148866718263
0.5401146809654854,0.35020750586975974,0.25066814102320834,12.345,0.16356554226525877
0.548469369116882,0.33599962299329184,0.22152248762582538,12.037,0.005689031446738657
0.5477845486991098,0.33085391112399043,0.22353234882421655,12.46,0.0049110802420150035
0.5534293048176065,0.330645842856649,0.26063416428364616,12.209,0.032731381032351514
0.5986418725346059,0.3395933161688255,0.22872794558679205,12.191,0.009598595549830419
0.5967508247317852,0.33113911597322576,0.28821868423782326,12.228,0.3859305974085708
0.5854606657847412,0.29851673227536585,0.22287358485322206,12.072,0.020313350892893905
0.5844463995443258,0.2863445448915697,0.2075371148871055,12.452,0.004129585745363679
0.5841549101341935,0.28302537320803606,0.23721753877627152,12.206,0.011346352871895199
0.58644229623494,0.2746441741847751,0.21515869252849398,12.303,0.00338079059347568
0.5888279186033993,0.27230830377020526,0.24501059543500472,12.011,0.03783162687170982
0.5913132603512743,0.25698568178333975,0.2538393409537801,12.235,0.009142317117364629
0.5987910847746324,0.25527403914130015,0.25331326893385153,12.342,0.48290932371752765
0.5913109988596073,0.21624373580223735,0.23595649456481838,11.805,0.04126055106748794
0.5904502117154702,0.19657741455633626,0.2253976868540153,12.342,0.004276642998340019
0.5977038279517581,0.20187018998153802,0.2072580930837043,12.016,0.0024319353959499357
0.5979843691341487,0.1970193076809169,0.25168643418809244,12.265,0.18789518663910976
0.5982316821587492,0.15039411341860054,0.22601136875024885,12.002,0.009590729752952887
0.5998647115627077,0.1296180132524793,0.22815901884350623,12.054,0.02490975523242228
0.6004591915193611,0.11411630547854243,0.22047463633149714,12.227,0.026884795309963433
0.5988404881194427,0.08869501245140018,0.23398104279678533,12.127,0.007869124927570553
0.6125113271284927,0.14159382624152,0.23146133825896903,12.078,0.00893724554191691
0.6127154255527326,0.12415879189619008,0.22948535398581382,12.193,0.031120674282615474
0.6113185424510622,0.09376614285597991,0.23238256453390377,12.238,0.008921743693389522
0.6280569897659232,0.15831043123710875,0.21401250274619502,12.348,0.001534346287410171
0.6283676194697568,0.15339960056436347,0.21912901965591178,12.313,0.0016881227940571675
0.6300409017282222,0.15161031077064152,0.2373707688585222,12.136,0.040319430399966966
0.6254134976492352,0.11112057168595811,0.24774017992872369,12.002,0.07421163808168246
0.6274848465556255,0.058664103561358386,0.254386361884394,12.095,0.0042840476081459355
0.634981085677119,0.08678640088761812,0.2322286937716455,12.007,0.008317359443912459
0.6350477873417854,0.05524113329389802,0.23468474393063476,12.281,0.0029704451692433576
0.6404912667951286,0.0951795113893549,0.21775143348368775,12.069,0.0038992033525708514
0.6419615332760789,0.07472765751130805,0.2143165805032739,12.487,0.006002641156777178
0.6439479195124964,0.07241176903631534,0.22388113000499185,12.238,0.0030756281987405765
0.6497447824130353,0.08989991764479499,0.22200174692463928,12.191,0.005026638739144301
0.6491070680329954,0.06590010161263744,0.23314635144643717,12.456,0.0051690090346671325
0.6588992547672506,0.09214854388382956,0.22049922923393842,12.24,0.0022714518888984625
0.6617707084681104,0.08795657283300612,0.23614148606848617,11.982,0.08076976174776526
0.6596486632663748,0.04647215877694398,0.22100051806156149,11.897,0.003106523036395692
0.6643167109477605,0.0685032872549869,0.23056928296353202,12.169,0.007930087133070612
0.6712924610748884,0.06599809136271292,0.2150835240195289,12.278,0.001518353860192806
0.6741550383409208,0.08880626556715795,0.22236132087300886,12.093,0.001957903657765464
0.675530323544702,0.08602384258201884,0.2435997613679168,12.471,0.055686724309950364
0.67282835753308,0.025085645690223632,0.2563939037634189,12.203,0.009244839899000323
0.6882024453963167,0.27310102069828046,0.2447694958115707,12.445,0.06220360322637561
0.6896025675834192,0.25298815222338317,0.2610622293525979,12.465,0.031009316493286698
0.6874139580315719,0.23082105044365972,0.2466294233555559,12.181,0.0326930344838848
0.6867459480473337,0.20385373498007742,0.21403813342968253,12.062,0.0020761138364952525
0.6921569371977356,0.20904518798263133,0.22110655606038315,12.557,0.002133329127245648
0.6945512710424733,0.20773432717891968,0.2294082548040618,12.353,0.014665401661079297
0.6904225693610425,0.18317124639203278,0.22372832402627182,11.808,0.0029301925344012436
0.6919887186612643,0.1744805964143041,0.23237107096358176,12.226,0.05205565602530887
0.692042409792747,0.14900733222150211,0.23781268142147394,12.113,0.07911204887996731
0.688892175483203,0.10984134088922368,0.2200494151009559,12.491,0.002915838245468011
0.6944950499918202,0.11577900288663198,0.23122745904471922,12.162,0.002886079407152131
0.6996110322571786,0.11928285958081095,0.23271859806355608,12.323,0.012619894704119977
0.6987331390132139,0.08896144408277852,0.21127641961993232,12.628,0.0013165326616889905
0.6991245867458367,0.08262361151079047,0.23187918489762177,12.213,0.02930057074409878
0.6982830716731255,0.044801259153423825,0.23604081720422532,12.336,0.005689931599590969
0.7066107029028437,0.10648511698144722,0.24491230610562592,12.203,0.004623577943736329
0.7120287926212023,0.09067818743007366,0.24422100322656257,12.179,0.01586497420107358
0.7128863218117409,0.029393900132778435,0.21113866742973922,12.003,0.0016664743867536302
0.7160353396508319,0.07010511178029105,0.24226665484752705,12.299,0.021080425266317038
0.7151579072353093,0.01992301893329363,0.21003013905872092,12.282,0.004313282878925295
0.7174050732808915,0.0654555421260507,0.22194369815091958,11.924,0.005723836676880367
0.7193107682891657,0.053416862694491786,0.23383153190962117,11.83,0.004764236356620849
0.7295787480879408,0.13398039527432473,0.24564304790477792,12.19,0.034163809533543754
0.725895617845297,0.09456270718561695,0.2579135178962084,12.517,0.234318275033698
0.7263059122670862,0.015978337372749563,0.27659095780591264,12.207,0.015469989169518639
0.7516936927021692,0.5595123045967437,0.25111834836503755,12.12,0.09274425854873386
0.741081785321671,0.5498723405099957,0.22822010541709933,12.041,0.0874358301623741
0.7384454130772575,0.5432531244900688,0.2675562687346591,11.935,0.04811458979862876
