alpha,beta,energy-per-particle[au],time[s],variance
0.5,0.5,0.8947616546635118,12.839,0.3915958052921886
0.5751424685201109,0.5091101567326513,0.8339230783289331,12.053,0.17012134117327182
0.5959514551695749,0.5074440187803243,0.8751990967283322,13.044,0.35665986108028847
0.6239106287312937,0.5028903528495907,0.8984137932900355,11.439,0.7824834907104727
0.6524721861658683,0.4985124003398904,0.9537949768301862,10.983,0.6248173001993353
0.6877798434226197,0.49335211171568527,0.8464700936568808,10.628,0.19914227239593796
0.6979054220192523,0.48870817408733136,0.8763105016658123,10.239,0.32006430930940555
0.7128218842239135,0.4787175015470012,0.8315237822293787,10.826,0.20644155932594366
0.7157773129220144,0.4709339372581943,0.868048551647872,10.823,0.46844171659249545
0.7306126560386365,0.4633356162270072,0.8610614591029743,11.591,0.42210485957891564
0.7347236593594128,0.4521335453946428,0.8456419180858223,11.603,0.1569535952068346
0.7467466629282289,0.44578961753488944,0.8269335038301069,11.742,0.3218069997377966
0.7486307523460023,0.43979916732017776,0.878821539765688,11.51,1.7295233261731928
0.7444026265298023,0.4194308273022622,0.8495974958507704,11.624,0.09785347485354379
0.761481832781549,0.4167587124340184,0.8777570565841473,11.893,0.9936482804575397
0.766459282756384,0.4012149502721615,0.8453002372233623,11.708,0.36490243084563634
0.7657930039077244,0.39100703183056024,0.8570889504214961,11.499,0.35489223245097534
0.7759291491491889,0.3762699559819858,0.8879149797482138,11.698,0.6000793716578916
0.7773662733289681,0.3604867284058144,0.875637095998332,11.563,0.3367125495036638
0.7780345696067237,0.34550007163549445,0.8689262238137736,12.312,0.6413513540945894
0.7769256799941214,0.3277112245536271,0.8705427993216811,11.547,0.24687206630322267
0.7841521084415901,0.3156694691545297,0.8253232859601398,11.769,0.1192488298808776
0.7841745237813098,0.30428583284928284,0.8668222401971413,11.602,0.6772225471219531
0.7806495965654389,0.28491694867356804,0.8675374537775474,11.508,2.4892273311944915
0.7814706383918923,0.26257820956335554,0.86264474640297,11.785,0.23630929504011755
0.7969433537716668,0.2549973178563073,0.8373447387123321,11.95,0.06950424389346965
